Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,18 Mar 2008,Dividend - Rs. - 0.4000,-,20 Mar 2008,29 Mar 2008,13 Mar 2008,18 Mar 2008,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,15 May 2008,Bonus issue 1:3,16 May 2008,-,-,09 May 2008,15 May 2008,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,30 Mar 2009,Dividend - Rs. - 0.2000,-,02 Apr 2009,11 Apr 2009,25 Mar 2009,01 Apr 2009,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,30 Jun 2010,Dividend - Rs. - 0.2500,-,03 Jul 2010,10 Jul 2010,25 Jun 2010,01 Jul 2010,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,29 Jun 2011,Dividend - Rs. - 0.2000,-,02 Jul 2011,09 Jul 2011,27 Jun 2011,29 Jun 2011,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,24 Nov 2011,Interim Dividend - Rs. - 0.1000,25 Nov 2011,-,-,18 Nov 2011,24 Nov 2011,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,05 Jul 2012,Final Dividend - Rs. - 0.1000,-,07 Jul 2012,14 Jul 2012,29 Jun 2012,05 Jul 2012,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,18 Jul 2013,Dividend - Rs. - 0.2000,-,20 Jul 2013,27 Jul 2013,15 Jul 2013,18 Jul 2013,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,17 Jul 2014,Dividend - Rs. - 0.2000,-,19 Jul 2014,26 Jul 2014,14 Jul 2014,17 Jul 2014,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,16 Sep 2015,Dividend - Rs. - 0.2000,-,19 Sep 2015,28 Sep 2015,11 Sep 2015,16 Sep 2015,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,22 Sep 2016,Dividend - Rs. - 0.2000,-,24 Sep 2016,29 Sep 2016,19 Sep 2016,22 Sep 2016,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,21 Sep 2017,Dividend - Rs. - 0.2000,-,23 Sep 2017,29 Sep 2017,18 Sep 2017,21 Sep 2017,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,19 Sep 2018,Dividend - Rs. - 0.2000,-,22 Sep 2018,28 Sep 2018,14 Sep 2018,19 Sep 2018,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,19 Sep 2019,Dividend - Rs. - 0.2000,-,21 Sep 2019,28 Sep 2019,16 Sep 2019,19 Sep 2019,-
