security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500284,LORDSCHLO,212.80,218.96,-206.85,12.11,0.51,2007,3
500284,LORDSCHLO,196.00,194.75,-173.57,7.96,0.32,2007,4
500284,LORDSCHLO,171.23,182.57,-188.95,-17.49,-0.72,2008,1
500284,LORDSCHLO,250.02,252.73,-216.67,23.53,0.94,2008,2
500284,LORDSCHLO,312.53,315.41,-306.74,5.41,0.21,2008,3
500284,LORDSCHLO,247.37,-27.03,-274.40,-15.54,-0.62,2008,4
500284,LORDSCHLO,341.34,45.01,-296.33,26.35,1.05,2009,1
500284,LORDSCHLO,308.49,26.64,-281.85,17.85,0.71,2009,2
500284,LORDSCHLO,241.07,-34.16,-275.23,-22.75,-0.90,2009,3
500284,LORDSCHLO,290.53,-37.49,-328.02,-31.01,-1.23,2009,4
500284,LORDSCHLO,245.44,212.94,-267.19,34.83,1.38,2010,1
500284,LORDSCHLO,284.27,-21.04,-305.31,1.58,0.06,2010,2
500284,LORDSCHLO,285.77,285.00,-297.49,-3.37,-0.13,2010,3
500284,LORDSCHLO,310.00,309.33,-304.57,2.76,0.11,2010,4
500284,LORDSCHLO,315.08,18.79,-296.29,12.97,0.52,2011,1
500284,LORDSCHLO,215.97,-54.09,-270.06,-49.24,-1.96,2011,2
500284,LORDSCHLO,46.11,-48.08,-94.18,-40.59,-1.61,2011,3
500284,LORDSCHLO,,-27.95,-27.95,-26.23,-1.04,2011,4
500284,LORDSCHLO,4.97,4.97,-20.74,-10.10,-0.40,2012,1
500284,LORDSCHLO,,-19.80,-19.80,-18.99,-0.75,2012,2
500284,LORDSCHLO,,-18.04,-18.04,-17.59,-0.70,2012,3
500284,LORDSCHLO,,-18.46,-18.46,-17.62,-0.70,2012,4
500284,LORDSCHLO,,-19.38,-19.38,21.91,0.87,2013,1
500284,LORDSCHLO,,-11.72,-11.72,-8.14,-0.32,2013,2
500284,LORDSCHLO,,-11.69,-11.69,-4.61,-0.18,2013,3
500284,LORDSCHLO,,-14.41,-14.41,-14.23,-0.57,2013,4
500284,LORDSCHLO,,-12.81,-12.81,-15.27,-0.61,2014,1
500284,LORDSCHLO,,-12.03,-12.03,-11.48,-0.46,2014,2
500284,LORDSCHLO,,-14.46,-14.46,-14.97,-0.60,2014,3
500284,LORDSCHLO,,-14.12,-14.12,-13.75,-0.55,2014,4
500284,LORDSCHLO,90.49,90.49,-95.52,33.44,1.33,2015,1
500284,LORDSCHLO,238.78,238.78,-216.80,12.76,0.51,2015,2
500284,LORDSCHLO,237.24,237.24,-221.84,28.49,1.13,2015,3
500284,LORDSCHLO,239.15,239.15,-27.25,26.12,1.04,2015,4
500284,LORDSCHLO,229.17,229.17,-29.69,7.56,0.30,2016,1
500284,LORDSCHLO,248.79,248.79,-27.73,21.46,,2016,2
500284,LORDSCHLO,300.25,300.25,-18.77,3.74,,2016,3
500284,LORDSCHLO,277.88,5.05,-21.04,3.63,,2016,4
500284,LORDSCHLO,380.62,382.19,-17.43,7.71,0.31,2017,1
500284,LORDSCHLO,370.77,373.85,-24.87,14.03,0.57,2017,2
500284,LORDSCHLO,361.83,362.42,-24.52,21.59,0.87,2017,3
500284,LORDSCHLO,403.32,403.41,-31.43,22.44,0.90,2017,4
500284,LORDSCHLO,564.67,565.91,-62.20,26.66,0.90,2018,1
500284,LORDSCHLO,667.67,668.12,-33.95,74.83,2.98,2018,2
500284,LORDSCHLO,601.89,602.10,-35.64,44.72,1.71,2018,3
500284,LORDSCHLO,657.99,662.23,-553.57,77.30,3.06,2018,4
500284,LORDSCHLO,583.81,583.87,-538.21,33.04,1.31,2019,1
500284,LORDSCHLO,653.19,654.62,-33.65,90.98,3.62,2019,2
500284,LORDSCHLO,542.16,542.16,-29.21,24.62,0.98,2019,3
500284,LORDSCHLO,451.47,458.61,-31.12,10.66,0.42,2019,4
500284,LORDSCHLO,390.07,396.72,-30.48,-23.27,-0.92,2020,1
500284,LORDSCHLO,221.68,222.01,-21.36,-10.80,-0.43,2020,2
500284,LORDSCHLO,411.44,412.40,-21.13,-8.35,-0.33,2020,3
500284,LORDSCHLO,433.77,437.15,-444.58,-6.38,-0.25,2020,4
