security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500510,LT,54999.40,55232.70,-3053.40,3480.20,12.19,2007,3
500510,LT,63826.80,64835.50,-2710.00,4817.90,16.66,2007,4
500510,LT,84668.70,87159.20,-21583.90,9667.60,33.12,2008,1
500510,LT,69014.30,71032.60,-3205.30,5024.40,17.19,2008,2
500510,LT,76863.50,78422.60,-3897.00,4602.60,15.74,2008,3
500510,LT,86155.90,85939.60,-3820.60,15204.40,10.32,2008,4
500510,LT,106051.60,104689.80,-7891.10,9985.20,19.51,2009,1
500510,LT,74082.90,73627.10,-3430.70,15982.00,27.28,2009,2
500510,LT,79188.40,78661.80,-3432.70,5804.00,9.90,2009,3
500510,LT,81221.60,80713.70,-4205.50,7588.20,11.68,2009,4
500510,LT,135851.00,133748.90,-8128.40,14381.00,22.69,2010,1
500510,LT,78853.10,78351.00,-17934.40,6661.70,11.05,2010,2
500510,LT,93307.60,699.90,-7066.70,7649.80,11.48,2010,3
500510,LT,114130.80,113216.70,-7009.60,8405.30,13.84,2010,4
500510,LT,153842.10,150783.90,-7547.10,16862.10,27.70,2011,1
500510,LT,94826.10,9586.20,-7819.20,7461.50,12.24,2011,2
500510,LT,112452.40,10031.50,-5864.50,7983.90,13.07,2011,3
500510,LT,139985.80,11627.70,-7445.70,9915.50,16.21,2011,4
500510,LT,184609.00,184609.00,-13766.00,19204.10,31.37,2012,1
500510,LT,119553.50,119553.50,-5686.70,8636.50,14.10,2012,2
500510,LT,131952.30,131952.30,-5246.80,11373.10,17.67,2012,3
500510,LT,154293.60,154293.60,-4691.40,11217.50,18.26,2012,4
500510,LT,202938.30,22286.50,-5093.20,17879.40,28.75,2013,1
500510,LT,125550.60,8612.00,-5656.50,7560.30,8.18,2013,2
500510,LT,145095.10,11853.40,-7988.40,9775.10,10.57,2013,3
500510,LT,143875.10,143875.10,-4588.60,12407.00,13.40,2013,4
500510,LT,200791.00,26871.30,-2390.10,27234.80,29.39,2014,1
500510,LT,103376.20,8264.10,-4026.10,8935.50,9.63,2014,2
500510,LT,127168.40,127168.40,-3806.40,10421.80,11.23,2014,3
500510,LT,149950.20,13056.30,-5458.80,10598.00,11.41,2014,4
500510,LT,189679.20,22440.80,-6549.30,20606.50,22.18,2015,1
500510,LT,107101.50,7282.70,-5318.00,7009.70,7.54,2015,2
500510,LT,132342.90,7587.80,-5957.30,11884.20,12.77,2015,3
500510,LT,147738.60,2656.90,-7532.30,8829.30,9.48,2015,4
500510,LT,210613.10,2205.70,-6178.40,25391.40,27.26,2016,1
500510,LT,121500.20,119727.10,-6520.40,5467.40,5.87,2016,2
500510,LT,147054.80,145894.40,-5643.70,27187.40,29.16,2016,3
500510,LT,159462.00,157691.90,-6918.70,9341.80,10.02,2016,4
500510,LT,234996.50,238449.60,-19304.50,12540.80,13.44,2017,1
500510,LT,140861.40,145098.40,-13868.40,5581.40,3.99,2017,2
500510,LT,158598.40,165207.50,-18203.70,11619.10,8.30,2017,3
500510,LT,177157.30,181619.50,-14155.20,12218.90,8.72,2017,4
500510,LT,269417.40,273163.40,-14751.00,24452.20,17.41,2018,1
500510,LT,151736.90,157204.00,-16418.20,9118.00,6.51,2018,2
500510,LT,186487.60,193725.50,-17014.60,17537.10,12.51,2018,3
500510,LT,223429.80,232299.80,-21112.50,16347.80,11.66,2018,4
500510,LT,308224.10,316190.30,-25196.90,23774.20,16.95,2019,1
500510,LT,164988.90,169610.00,-17806.30,13920.00,9.92,2019,2
500510,LT,187516.90,197738.50,-19736.60,19836.00,14.14,2019,3
500510,LT,198852.60,205803.40,-14906.80,13435.00,9.57,2019,4
500510,LT,272527.50,280544.20,-21914.70,22546.40,16.06,2020,1
500510,LT,81499.90,88482.50,-13431.40,3065.80,2.18,2020,2
500510,LT,157916.80,167268.30,-16906.20,67165.10,47.83,2020,3
500510,LT,196198.10,207474.70,-19058.20,18727.70,13.34,2020,4
