security code,security name,revenue,income,expenditure,profit,eps,year,quartile
519552,HERITGFOOD,1441.82,1453.17,-1501.81,-91.67,,2007,3
519552,HERITGFOOD,1580.52,1605.94,-1641.37,-89.02,,2007,4
519552,HERITGFOOD,1635.01,1636.27,-1750.25,250.88,23.84,2008,1
519552,HERITGFOOD,1890.83,1908.42,-1994.32,-83.63,-7.07,2008,2
519552,HERITGFOOD,2126.15,2143.83,-2213.04,-74.12,-0.64,2008,3
519552,HERITGFOOD,1979.34,1975.17,-1959.01,1.56,0.32,2008,4
519552,HERITGFOOD,2184.77,4.14,-2148.78,13.36,1.19,2009,2
519552,HERITGFOOD,2190.26,2186.13,-2149.80,21.75,1.89,2009,3
519552,HERITGFOOD,2221.01,3.84,-2141.81,32.72,2.84,2009,4
519552,HERITGFOOD,2540.09,2515.24,-2517.77,-14.74,-1.28,2010,2
519552,HERITGFOOD,2725.53,29.47,-2730.89,-38.80,-3.37,2010,3
519552,HERITGFOOD,2708.78,2675.71,-2621.72,48.91,4.24,2010,4
519552,HERITGFOOD,2986.47,2951.67,-2949.01,15.83,1.37,2011,1
519552,HERITGFOOD,3171.93,32.96,-3138.50,-5.32,-0.46,2011,2
519552,HERITGFOOD,3504.38,3461.63,-3421.39,25.55,2.22,2011,3
519552,HERITGFOOD,3602.97,57.89,-3512.56,42.47,3.68,2011,4
519552,HERITGFOOD,3656.41,3595.25,-420.96,30.64,2.66,2012,1
519552,HERITGFOOD,4140.36,4080.27,-427.25,84.46,7.33,2012,2
519552,HERITGFOOD,4021.36,3975.91,-446.64,144.83,12.56,2012,3
519552,HERITGFOOD,3911.99,3874.82,-218.90,121.56,12.57,2012,4
519552,HERITGFOOD,4355.71,4273.93,-457.59,146.82,12.98,2013,2
519552,HERITGFOOD,4249.53,4179.23,-466.63,101.58,4.38,2013,3
519552,HERITGFOOD,4237.66,4191.04,-445.70,135.50,5.84,2013,4
519552,HERITGFOOD,4377.50,4306.44,-461.64,69.23,2.98,2014,1
519552,HERITGFOOD,5057.68,4968.03,-472.69,52.98,2.28,2014,2
519552,HERITGFOOD,5123.82,5039.42,-478.33,48.35,2.08,2014,3
519552,HERITGFOOD,5107.98,5026.09,-486.13,54.82,2.36,2014,4
519552,HERITGFOOD,5440.18,5301.28,-515.10,125.96,5.43,2015,1
519552,HERITGFOOD,5784.55,5679.66,-557.53,107.18,4.62,2015,2
519552,HERITGFOOD,5868.32,5760.30,-579.11,152.93,6.59,2015,3
519552,HERITGFOOD,5825.89,109.12,-567.70,113.71,4.90,2015,4
519552,HERITGFOOD,6327.07,194.26,-609.65,180.49,7.78,2016,1
519552,HERITGFOOD,6342.29,147.77,-639.43,165.23,7.12,2016,2
519552,HERITGFOOD,6413.10,145.41,-656.83,156.98,6.77,2016,3
519552,HERITGFOOD,6670.67,177.15,-676.40,199.41,9.02,2016,4
519552,HERITGFOOD,3307.96,3322.56,-135.83,146.62,6.74,2017,1
519552,HERITGFOOD,6093.72,6107.43,-305.85,76.45,3.30,2017,2
519552,HERITGFOOD,6080.07,6096.41,-302.46,88.76,1.91,2017,3
519552,HERITGFOOD,5743.34,5755.12,-300.26,150.16,3.24,2017,4
519552,HERITGFOOD,6042.78,6073.87,-292.86,205.12,4.42,2018,1
519552,HERITGFOOD,6635.10,6653.54,-336.58,199.14,4.29,2018,2
519552,HERITGFOOD,7583.60,7600.71,-481.02,199.64,4.30,2018,3
519552,HERITGFOOD,6631.55,6650.08,-478.93,195.78,4.22,2018,4
519552,HERITGFOOD,6252.20,6991.30,-520.47,239.86,5.17,2019,1
519552,HERITGFOOD,7108.32,7496.47,-522.97,217.13,4.68,2019,2
519552,HERITGFOOD,6655.91,8087.25,-498.71,140.41,3.03,2019,3
519552,HERITGFOOD,6616.01,7168.82,-480.46,145.71,3.14,2019,4
519552,HERITGFOOD,6430.82,7813.56,-497.57,-2103.30,-45.33,2020,1
519552,HERITGFOOD,6197.32,6882.64,-413.48,939.56,20.25,2020,2
519552,HERITGFOOD,5933.19,5951.63,-418.51,9.93,0.21,2020,3
519552,HERITGFOOD,5882.41,5896.74,-434.32,256.47,5.53,2020,4
