security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500016,ARUNAHTEL,8.43,16.61,-16.96,-3.04,-0.34,2007,3
500016,ARUNAHTEL,9.40,17.31,-15.85,-1.00,-0.11,2007,4
500016,ARUNAHTEL,17.30,19.47,-20.79,-3.59,-0.40,2008,1
500016,ARUNAHTEL,13.66,16.42,-17.06,-2.71,-0.30,2008,2
500016,ARUNAHTEL,8.44,16.38,-18.03,-5.11,-0.57,2008,3
500016,ARUNAHTEL,11.85,-5.71,-17.56,-2.16,-0.24,2008,4
500016,ARUNAHTEL,13.96,11.57,-24.56,-12.13,-1.35,2009,1
500016,ARUNAHTEL,4.58,3.52,-13.12,-9.06,-1.01,2009,2
500016,ARUNAHTEL,2.69,2.36,-10.99,-6.28,-0.70,2009,3
500016,ARUNAHTEL,4.44,2.26,-9.38,-5.60,-0.62,2009,4
500016,ARUNAHTEL,1.81,1.81,-7.01,-2.27,-0.25,2010,1
500016,ARUNAHTEL,2.92,2.26,-11.14,-9.62,-1.07,2010,2
500016,ARUNAHTEL,6.36,4.42,-13.16,-6.38,-0.71,2010,3
500016,ARUNAHTEL,8.94,8.11,-15.84,-6.24,-0.69,2010,4
500016,ARUNAHTEL,14.40,13.90,-15.48,-13.62,-1.51,2011,1
500016,ARUNAHTEL,16.35,15.97,-17.43,-3.53,-0.39,2011,2
500016,ARUNAHTEL,15.60,15.23,-15.97,-4.06,-0.45,2011,3
500016,ARUNAHTEL,22.10,16.57,-21.24,-4.30,-0.48,2011,4
500016,ARUNAHTEL,22.46,19.14,-7.34,-3.46,-0.39,2012,1
500016,ARUNAHTEL,28.73,23.99,-5.09,-2.91,-0.32,2012,2
500016,ARUNAHTEL,27.41,24.86,-6.73,-9.14,-0.10,2012,3
500016,ARUNAHTEL,64.06,50.54,-20.73,-23.39,-0.26,2012,4
500016,ARUNAHTEL,34.32,22.88,8.89,17.81,,2013,1
500016,ARUNAHTEL,25.80,22.20,-7.52,-10.28,,2013,2
500016,ARUNAHTEL,28.82,21.95,-5.12,-0.08,-1.21,2013,3
500016,ARUNAHTEL,25.20,20.46,-7.08,-16.09,,2013,4
500016,ARUNAHTEL,134.84,0.28,-8.98,61.97,6.90,2015,1
500016,ARUNAHTEL,,-1.36,-0.55,-1.61,-0.18,2015,2
500016,ARUNAHTEL,,-2.98,-0.54,-2.98,0.00,2015,3
500016,ARUNAHTEL,,-2.80,-0.30,-5.69,-0.63,2015,4
500016,ARUNAHTEL,,-19.74,-1.63,9.62,1.07,2016,1
500016,ARUNAHTEL,,-28.85,-0.26,-62.32,-6.92,2016,2
500016,ARUNAHTEL,,-3.84,-0.35,-3.37,-0.37,2016,3
500016,ARUNAHTEL,,-6.53,-1.03,-6.27,-0.70,2016,4
500016,ARUNAHTEL,,17.37,-14.00,-12.30,-1.37,2017,1
500016,ARUNAHTEL,,0.49,-2.96,-3.58,0.40,2017,2
500016,ARUNAHTEL,,0.61,-0.56,-7.95,-0.88,2017,3
500016,ARUNAHTEL,,0.25,-2.30,-3.27,-0.36,2017,4
500016,ARUNAHTEL,,10.14,-6.19,3.34,0.37,2018,1
500016,ARUNAHTEL,,0.26,-2.85,-3.08,-0.34,2018,2
500016,ARUNAHTEL,,0.51,-7.92,-15.35,-0.17,2018,3
500016,ARUNAHTEL,,0.43,-8.44,-106.33,-11.81,2018,4
500016,ARUNAHTEL,,7.06,-16.94,-30.35,-3.37,2019,1
500016,ARUNAHTEL,,0.36,-5.21,-43.44,-4.83,2019,2
500016,ARUNAHTEL,,0.20,-2.08,-29.63,-3.29,2019,3
500016,ARUNAHTEL,,0.19,-3.49,-10.45,-1.16,2019,4
500016,ARUNAHTEL,,0.30,-2.92,-41.08,-4.56,2020,1
500016,ARUNAHTEL,,,-2.48,-7.44,0.00,2020,2
500016,ARUNAHTEL,,,-4.14,-19.45,-2.16,2020,3
500016,ARUNAHTEL,,,-4.09,-28.98,-3.22,2020,4
