security code,security name,revenue,income,expenditure,profit,eps,year,quartile
501242,TCIFINANCE,3.40,6.40,-4.30,0.50,0.04,2007,3
501242,TCIFINANCE,2.50,14.30,-4.00,9.20,0.71,2007,4
501242,TCIFINANCE,3.40,6.90,-3.40,-5.00,-0.39,2008,2
501242,TCIFINANCE,11.50,14.70,-3.00,-0.40,-0.03,2008,3
501242,TCIFINANCE,12.50,9.50,-3.00,9.40,0.73,2008,4
501242,TCIFINANCE,12.60,10.00,-2.60,-0.40,-0.03,2009,1
501242,TCIFINANCE,13.50,11.10,-2.40,-2.10,-0.16,2009,2
501242,TCIFINANCE,13.70,11.10,-2.60,-0.70,-0.05,2009,3
501242,TCIFINANCE,22.10,19.60,-2.50,0.20,0.02,2009,4
501242,TCIFINANCE,22.20,20.00,-2.20,-1.00,-0.08,2010,1
501242,TCIFINANCE,19.80,19.80,-2.90,-0.10,-0.01,2010,2
501242,TCIFINANCE,19.90,18.10,-1.80,0.60,0.05,2010,3
501242,TCIFINANCE,21.70,19.80,-1.90,0.90,0.07,2010,4
501242,TCIFINANCE,21.20,19.30,-1.90,-0.60,,2011,2
501242,TCIFINANCE,19.90,17.20,-2.70,-2.40,-0.19,2011,3
501242,TCIFINANCE,22.30,20.00,-2.30,2.40,0.19,2011,4
501242,TCIFINANCE,28.30,21.40,-1.10,4.60,0.35,2012,1
501242,TCIFINANCE,21.10,19.90,-0.80,-1.20,-0.09,2012,2
501242,TCIFINANCE,26.90,18.80,-0.60,6.10,0.47,2012,3
501242,TCIFINANCE,27.10,19.60,-1.10,5.80,0.45,2012,4
501242,TCIFINANCE,19.40,19.40,-0.30,-4.30,-0.33,2013,1
501242,TCIFINANCE,11.50,11.50,-58.20,-71.30,-5.54,2013,2
501242,TCIFINANCE,17.00,17.00,35.30,31.20,2.42,2013,3
501242,TCIFINANCE,115.50,8.60,-1.50,80.80,6.28,2013,4
501242,TCIFINANCE,11.70,12.30,17.10,15.20,1.18,2014,1
501242,TCIFINANCE,57.80,32.70,-0.40,38.60,3.00,2014,2
501242,TCIFINANCE,31.70,24.10,2.40,20.50,1.59,2014,3
501242,TCIFINANCE,20.40,15.30,-0.40,7.00,0.54,2014,4
501242,TCIFINANCE,22.50,20.50,-1.30,1.70,0.13,2015,1
501242,TCIFINANCE,24.50,24.50,-0.80,2.00,0.16,2015,2
501242,TCIFINANCE,32.00,24.50,-1.00,10.50,0.82,2015,3
501242,TCIFINANCE,28.80,24.10,-0.40,5.90,0.46,2015,4
501242,TCIFINANCE,27.20,26.30,-1.20,1.40,0.11,2016,1
501242,TCIFINANCE,32.40,32.40,-1.10,9.90,0.77,2016,2
501242,TCIFINANCE,36.90,27.40,-1.60,10.70,0.83,2016,3
501242,TCIFINANCE,26.20,26.10,-0.70,11.80,0.92,2016,4
501242,TCIFINANCE,26.70,30.00,-1.20,3.60,0.28,2017,1
501242,TCIFINANCE,27.50,27.60,-1.00,2.80,0.34,2017,2
501242,TCIFINANCE,33.40,33.40,-0.90,7.80,0.60,2017,3
501242,TCIFINANCE,27.60,27.80,-0.60,4.60,0.37,2017,4
501242,TCIFINANCE,29.00,29.00,-2.30,1.70,0.13,2018,1
501242,TCIFINANCE,27.40,29.30,-1.70,4.80,0.38,2018,2
501242,TCIFINANCE,28.50,29.40,-1.30,8.40,0.65,2018,3
501242,TCIFINANCE,14.30,27.20,-1.10,8.90,0.69,2018,4
501242,TCIFINANCE,35.20,39.70,-1.30,20.60,1.60,2019,1
